SID,PID,Source,Permission
Tuba20,419.0,LAZARIDIS,Private_Demo
Nel19,424.0,LAZARIDIS,Private_Demo
Nlk16,411.0,LAZARIDIS,Private_Demo
Esk20,408.0,LAZARIDIS,Private_Demo
Kor66,414.0,LAZARIDIS,Private_Demo
Ul6,421.0,LAZARIDIS,Private_Demo
Ul33,421.0,LAZARIDIS,Private_Demo
Tuba13,419.0,LAZARIDIS,Private_Demo
Tuba21,419.0,LAZARIDIS,Private_Demo
Tuba29,419.0,LAZARIDIS,Private_Demo
Nlk1,411.0,LAZARIDIS,Private_Demo
Nlk18,411.0,LAZARIDIS,Private_Demo
Esk29,408.0,LAZARIDIS,Private_Demo
Kor30,414.0,LAZARIDIS,Private_Demo
Kor72,412.0,LAZARIDIS,Private_Demo
Ul71,421.0,LAZARIDIS,Private_Demo
Tuba6,419.0,LAZARIDIS,Private_Demo
Tuba22,419.0,LAZARIDIS,Private_Demo
Tuba30,419.0,LAZARIDIS,Private_Demo
Nlk3,411.0,LAZARIDIS,Private_Demo
Nlk19,411.0,LAZARIDIS,Private_Demo
Ul10,421.0,LAZARIDIS,Private_Demo
Ul43,421.0,LAZARIDIS,Private_Demo
Ul72,421.0,LAZARIDIS,Private_Demo
Tuba15,419.0,LAZARIDIS,Private_Demo
Tuba23,419.0,LAZARIDIS,Private_Demo
Tuba31,419.0,LAZARIDIS,Private_Demo
Nlk5,411.0,LAZARIDIS,Private_Demo
Ale9,418.0,LAZARIDIS,Private_Demo
Esk38,408.0,LAZARIDIS,Private_Demo
Kor40,414.0,LAZARIDIS,Private_Demo
Ul44,421.0,LAZARIDIS,Private_Demo
Ul74,421.0,LAZARIDIS,Private_Demo
Tuba16,419.0,LAZARIDIS,Private_Demo
Tuba24,419.0,LAZARIDIS,Private_Demo
Nel13,424.0,LAZARIDIS,Private_Demo
Nlk6,411.0,LAZARIDIS,Private_Demo
Sir77,410.0,LAZARIDIS,Private_Demo
Kor49,414.0,LAZARIDIS,Private_Demo
Ul19,421.0,LAZARIDIS,Private_Demo
Tuba1,419.0,LAZARIDIS,Private_Demo
Tuba9,419.0,LAZARIDIS,Private_Demo
Tuba17,419.0,LAZARIDIS,Private_Demo
Tuba25,419.0,LAZARIDIS,Private_Demo
Nel15,424.0,LAZARIDIS,Private_Demo
Nlk9,411.0,LAZARIDIS,Private_Demo
Ale14,418.0,LAZARIDIS,Private_Demo
Sir14,410.0,LAZARIDIS,Private_Demo
Kor54,414.0,LAZARIDIS,Private_Demo
Ckrd8,425.0,LAZARIDIS,Private_Demo
Ul24,421.0,LAZARIDIS,Private_Demo
Ul59,421.0,LAZARIDIS,Private_Demo
Tuba2,419.0,LAZARIDIS,Private_Demo
Tuba10,419.0,LAZARIDIS,Private_Demo
Tuba18,419.0,LAZARIDIS,Private_Demo
Nel16,424.0,LAZARIDIS,Private_Demo
Nlk10,411.0,LAZARIDIS,Private_Demo
Ale16,418.0,LAZARIDIS,Private_Demo
Sir26,410.0,LAZARIDIS,Private_Demo
Kor57,412.0,LAZARIDIS,Private_Demo
Ckrd9,425.0,LAZARIDIS,Private_Demo
Tuba11,419.0,LAZARIDIS,Private_Demo
Tuba19,419.0,LAZARIDIS,Private_Demo
Nel17,424.0,LAZARIDIS,Private_Demo
Nlk14,411.0,LAZARIDIS,Private_Demo
Ale32,418.0,LAZARIDIS,Private_Demo
Sir61,410.0,LAZARIDIS,Private_Demo
Kor61,414.0,LAZARIDIS,Private_Demo
HGDP00001,468.0,LAZARIDIS,Private_Demo
HGDP00003,468.0,LAZARIDIS,Private_Demo
HGDP00005,468.0,LAZARIDIS,Private_Demo
HGDP00007,468.0,LAZARIDIS,Private_Demo
HGDP00011,468.0,LAZARIDIS,Private_Demo
HGDP00015,468.0,LAZARIDIS,Private_Demo
HGDP00017,468.0,LAZARIDIS,Private_Demo
HGDP00019,468.0,LAZARIDIS,Private_Demo
HGDP00021,468.0,LAZARIDIS,Private_Demo
HGDP00023,468.0,LAZARIDIS,Private_Demo
HGDP00025,468.0,LAZARIDIS,Private_Demo
HGDP00027,468.0,LAZARIDIS,Private_Demo
HGDP00031,468.0,LAZARIDIS,Private_Demo
HGDP00033,468.0,LAZARIDIS,Private_Demo
HGDP00035,468.0,LAZARIDIS,Private_Demo
HGDP00037,468.0,LAZARIDIS,Private_Demo
HGDP00039,468.0,LAZARIDIS,Private_Demo
HGDP00043,468.0,LAZARIDIS,Private_Demo
HGDP00045,468.0,LAZARIDIS,Private_Demo
HGDP00047,468.0,LAZARIDIS,Private_Demo
HGDP00049,468.0,LAZARIDIS,Private_Demo
HGDP00052,467.0,LAZARIDIS,Private_Demo
HGDP00054,467.0,LAZARIDIS,Private_Demo
HGDP00056,467.0,LAZARIDIS,Private_Demo
HGDP00058,467.0,LAZARIDIS,Private_Demo
HGDP00062,467.0,LAZARIDIS,Private_Demo
HGDP00064,467.0,LAZARIDIS,Private_Demo
HGDP00066,467.0,LAZARIDIS,Private_Demo
HGDP00068,467.0,LAZARIDIS,Private_Demo
HGDP00072,467.0,LAZARIDIS,Private_Demo
HGDP00074,467.0,LAZARIDIS,Private_Demo
HGDP00078,467.0,LAZARIDIS,Private_Demo
HGDP00080,467.0,LAZARIDIS,Private_Demo
HGDP00082,467.0,LAZARIDIS,Private_Demo
HGDP00086,467.0,LAZARIDIS,Private_Demo
HGDP00088,467.0,LAZARIDIS,Private_Demo
HGDP00090,467.0,LAZARIDIS,Private_Demo
HGDP00092,467.0,LAZARIDIS,Private_Demo
HGDP00094,467.0,LAZARIDIS,Private_Demo
HGDP00096,467.0,LAZARIDIS,Private_Demo
HGDP00098,467.0,LAZARIDIS,Private_Demo
HGDP00099,470.0,LAZARIDIS,Private_Demo
HGDP00103,470.0,LAZARIDIS,Private_Demo
HGDP00106,470.0,LAZARIDIS,Private_Demo
HGDP00109,470.0,LAZARIDIS,Private_Demo
HGDP00110,470.0,LAZARIDIS,Private_Demo
HGDP00115,470.0,LAZARIDIS,Private_Demo
HGDP00116,470.0,LAZARIDIS,Private_Demo
HGDP00118,470.0,LAZARIDIS,Private_Demo
HGDP00120,470.0,LAZARIDIS,Private_Demo
HGDP00121,470.0,LAZARIDIS,Private_Demo
HGDP00122,470.0,LAZARIDIS,Private_Demo
HGDP00124,470.0,LAZARIDIS,Private_Demo
HGDP00125,470.0,LAZARIDIS,Private_Demo
HGDP00127,470.0,LAZARIDIS,Private_Demo
HGDP00131,472.0,LAZARIDIS,Private_Demo
HGDP00133,472.0,LAZARIDIS,Private_Demo
HGDP00134,472.0,LAZARIDIS,Private_Demo
HGDP00135,472.0,LAZARIDIS,Private_Demo
HGDP00136,472.0,LAZARIDIS,Private_Demo
HGDP00137,472.0,LAZARIDIS,Private_Demo
HGDP00140,472.0,LAZARIDIS,Private_Demo
HGDP00141,472.0,LAZARIDIS,Private_Demo
HGDP00144,472.0,LAZARIDIS,Private_Demo
HGDP00145,472.0,LAZARIDIS,Private_Demo
HGDP00146,472.0,LAZARIDIS,Private_Demo
HGDP00148,472.0,LAZARIDIS,Private_Demo
HGDP00151,472.0,LAZARIDIS,Private_Demo
HGDP00153,472.0,LAZARIDIS,Private_Demo
HGDP00154,472.0,LAZARIDIS,Private_Demo
HGDP00155,472.0,LAZARIDIS,Private_Demo
HGDP00157,472.0,LAZARIDIS,Private_Demo
HGDP00158,472.0,LAZARIDIS,Private_Demo
HGDP00160,472.0,LAZARIDIS,Private_Demo
HGDP00161,472.0,LAZARIDIS,Private_Demo
HGDP00167,475.0,LAZARIDIS,Private_Demo
HGDP00169,475.0,LAZARIDIS,Private_Demo
HGDP00171,475.0,LAZARIDIS,Private_Demo
HGDP00179,475.0,LAZARIDIS,Private_Demo
HGDP00181,475.0,LAZARIDIS,Private_Demo
HGDP00183,475.0,LAZARIDIS,Private_Demo
HGDP00185,475.0,LAZARIDIS,Private_Demo
HGDP00187,475.0,LAZARIDIS,Private_Demo
HGDP00189,475.0,LAZARIDIS,Private_Demo
HGDP00191,475.0,LAZARIDIS,Private_Demo
HGDP00192,475.0,LAZARIDIS,Private_Demo
HGDP00195,475.0,LAZARIDIS,Private_Demo
HGDP00197,475.0,LAZARIDIS,Private_Demo
HGDP00201,475.0,LAZARIDIS,Private_Demo
HGDP00205,475.0,LAZARIDIS,Private_Demo
HGDP00206,475.0,LAZARIDIS,Private_Demo
HGDP00208,475.0,LAZARIDIS,Private_Demo
HGDP00210,475.0,LAZARIDIS,Private_Demo
HGDP00213,473.0,LAZARIDIS,Private_Demo
HGDP00216,473.0,LAZARIDIS,Private_Demo
HGDP00218,473.0,LAZARIDIS,Private_Demo
HGDP00222,473.0,LAZARIDIS,Private_Demo
HGDP00224,473.0,LAZARIDIS,Private_Demo
HGDP00226,473.0,LAZARIDIS,Private_Demo
HGDP00228,473.0,LAZARIDIS,Private_Demo
HGDP00230,473.0,LAZARIDIS,Private_Demo
HGDP00232,473.0,LAZARIDIS,Private_Demo
HGDP00241,473.0,LAZARIDIS,Private_Demo
HGDP00243,473.0,LAZARIDIS,Private_Demo
HGDP00244,473.0,LAZARIDIS,Private_Demo
HGDP00247,473.0,LAZARIDIS,Private_Demo
HGDP00248,473.0,LAZARIDIS,Private_Demo
HGDP00254,473.0,LAZARIDIS,Private_Demo
HGDP00258,473.0,LAZARIDIS,Private_Demo
HGDP00259,473.0,LAZARIDIS,Private_Demo
HGDP00262,473.0,LAZARIDIS,Private_Demo
HGDP00264,473.0,LAZARIDIS,Private_Demo
HGDP00267,471.0,LAZARIDIS,Private_Demo
HGDP00277,471.0,LAZARIDIS,Private_Demo
HGDP00281,471.0,LAZARIDIS,Private_Demo
HGDP00285,471.0,LAZARIDIS,Private_Demo
HGDP00286,471.0,LAZARIDIS,Private_Demo
HGDP00288,471.0,LAZARIDIS,Private_Demo
HGDP00290,471.0,LAZARIDIS,Private_Demo
HGDP00298,471.0,LAZARIDIS,Private_Demo
HGDP00302,471.0,LAZARIDIS,Private_Demo
HGDP00307,471.0,LAZARIDIS,Private_Demo
HGDP00311,471.0,LAZARIDIS,Private_Demo
HGDP00313,471.0,LAZARIDIS,Private_Demo
HGDP00315,471.0,LAZARIDIS,Private_Demo
HGDP00319,471.0,LAZARIDIS,Private_Demo
HGDP00323,471.0,LAZARIDIS,Private_Demo
HGDP00328,471.0,LAZARIDIS,Private_Demo
HGDP00330,471.0,LAZARIDIS,Private_Demo
HGDP00333,471.0,LAZARIDIS,Private_Demo
HGDP00336,469.0,LAZARIDIS,Private_Demo
HGDP00338,469.0,LAZARIDIS,Private_Demo
HGDP00341,469.0,LAZARIDIS,Private_Demo
HGDP00346,469.0,LAZARIDIS,Private_Demo
HGDP00351,469.0,LAZARIDIS,Private_Demo
HGDP00356,469.0,LAZARIDIS,Private_Demo
HGDP00359,469.0,LAZARIDIS,Private_Demo
HGDP00364,469.0,LAZARIDIS,Private_Demo
HGDP00371,469.0,LAZARIDIS,Private_Demo
HGDP00372,469.0,LAZARIDIS,Private_Demo
HGDP00382,469.0,LAZARIDIS,Private_Demo
HGDP00388,469.0,LAZARIDIS,Private_Demo
HGDP00392,469.0,LAZARIDIS,Private_Demo
HGDP00402,469.0,LAZARIDIS,Private_Demo
HGDP00407,469.0,LAZARIDIS,Private_Demo
HGDP00412,469.0,LAZARIDIS,Private_Demo
HGDP00417,469.0,LAZARIDIS,Private_Demo
HGDP00423,469.0,LAZARIDIS,Private_Demo
HGDP00428,469.0,LAZARIDIS,Private_Demo
HGDP00433,469.0,LAZARIDIS,Private_Demo
HGDP00438,469.0,LAZARIDIS,Private_Demo
HGDP00444,469.0,LAZARIDIS,Private_Demo
HGDP00445,469.0,LAZARIDIS,Private_Demo
HGDP00449,330.0,LAZARIDIS,Private_Demo
HGDP00454,329.0,LAZARIDIS,Private_Demo
HGDP00455,329.0,LAZARIDIS,Private_Demo
HGDP00457,329.0,LAZARIDIS,Private_Demo
HGDP00458,329.0,LAZARIDIS,Private_Demo
HGDP00459,329.0,LAZARIDIS,Private_Demo
HGDP00460,329.0,LAZARIDIS,Private_Demo
HGDP00461,329.0,LAZARIDIS,Private_Demo
HGDP00462,330.0,LAZARIDIS,Private_Demo
HGDP00463,330.0,LAZARIDIS,Private_Demo
HGDP00464,329.0,LAZARIDIS,Private_Demo
HGDP00465,329.0,LAZARIDIS,Private_Demo
HGDP00466,329.0,LAZARIDIS,Private_Demo
HGDP00467,330.0,LAZARIDIS,Private_Demo
HGDP00469,329.0,LAZARIDIS,Private_Demo
HGDP00470,329.0,LAZARIDIS,Private_Demo
HGDP00472,329.0,LAZARIDIS,Private_Demo
HGDP00473,329.0,LAZARIDIS,Private_Demo
HGDP00474,330.0,LAZARIDIS,Private_Demo
HGDP00475,329.0,LAZARIDIS,Private_Demo
HGDP00476,330.0,LAZARIDIS,Private_Demo
HGDP00478,330.0,LAZARIDIS,Private_Demo
HGDP00511,495.0,LAZARIDIS,Private_Demo
HGDP00512,495.0,LAZARIDIS,Private_Demo
HGDP00513,495.0,LAZARIDIS,Private_Demo
HGDP00514,495.0,LAZARIDIS,Private_Demo
HGDP00515,495.0,LAZARIDIS,Private_Demo
HGDP00516,495.0,LAZARIDIS,Private_Demo
HGDP00517,495.0,LAZARIDIS,Private_Demo
HGDP00518,495.0,LAZARIDIS,Private_Demo
HGDP00519,495.0,LAZARIDIS,Private_Demo
HGDP00522,495.0,LAZARIDIS,Private_Demo
HGDP00523,495.0,LAZARIDIS,Private_Demo
HGDP00524,495.0,LAZARIDIS,Private_Demo
HGDP00525,495.0,LAZARIDIS,Private_Demo
HGDP00526,495.0,LAZARIDIS,Private_Demo
HGDP00527,495.0,LAZARIDIS,Private_Demo
HGDP00528,495.0,LAZARIDIS,Private_Demo
HGDP00529,495.0,LAZARIDIS,Private_Demo
HGDP00531,495.0,LAZARIDIS,Private_Demo
HGDP00533,495.0,LAZARIDIS,Private_Demo
HGDP00534,495.0,LAZARIDIS,Private_Demo
HGDP00535,495.0,LAZARIDIS,Private_Demo
HGDP00536,495.0,LAZARIDIS,Private_Demo
HGDP00537,495.0,LAZARIDIS,Private_Demo
HGDP00538,495.0,LAZARIDIS,Private_Demo
HGDP00539,495.0,LAZARIDIS,Private_Demo
HGDP00540,453.0,LAZARIDIS,Private_Demo
HGDP00541,453.0,LAZARIDIS,Private_Demo
HGDP00543,453.0,LAZARIDIS,Private_Demo
HGDP00545,453.0,LAZARIDIS,Private_Demo
HGDP00546,453.0,LAZARIDIS,Private_Demo
HGDP00547,453.0,LAZARIDIS,Private_Demo
HGDP00548,453.0,LAZARIDIS,Private_Demo
HGDP00549,453.0,LAZARIDIS,Private_Demo
HGDP00550,453.0,LAZARIDIS,Private_Demo
HGDP00552,453.0,LAZARIDIS,Private_Demo
HGDP00553,453.0,LAZARIDIS,Private_Demo
HGDP00554,453.0,LAZARIDIS,Private_Demo
HGDP00555,453.0,LAZARIDIS,Private_Demo
HGDP00556,453.0,LAZARIDIS,Private_Demo
HGDP00557,509.0,LAZARIDIS,Private_Demo
HGDP00558,509.0,LAZARIDIS,Private_Demo
HGDP00559,509.0,LAZARIDIS,Private_Demo
HGDP00560,509.0,LAZARIDIS,Private_Demo
HGDP00561,509.0,LAZARIDIS,Private_Demo
HGDP00562,509.0,LAZARIDIS,Private_Demo
HGDP00563,509.0,LAZARIDIS,Private_Demo
HGDP00564,509.0,LAZARIDIS,Private_Demo
HGDP00565,509.0,LAZARIDIS,Private_Demo
HGDP00566,509.0,LAZARIDIS,Private_Demo
HGDP00567,509.0,LAZARIDIS,Private_Demo
HGDP00568,509.0,LAZARIDIS,Private_Demo
HGDP00569,509.0,LAZARIDIS,Private_Demo
HGDP00571,509.0,LAZARIDIS,Private_Demo
HGDP00572,509.0,LAZARIDIS,Private_Demo
HGDP00573,509.0,LAZARIDIS,Private_Demo
HGDP00574,509.0,LAZARIDIS,Private_Demo
HGDP00575,509.0,LAZARIDIS,Private_Demo
HGDP00577,509.0,LAZARIDIS,Private_Demo
HGDP00578,509.0,LAZARIDIS,Private_Demo
HGDP00579,509.0,LAZARIDIS,Private_Demo
HGDP00580,509.0,LAZARIDIS,Private_Demo
HGDP00582,509.0,LAZARIDIS,Private_Demo
HGDP00583,509.0,LAZARIDIS,Private_Demo
HGDP00584,509.0,LAZARIDIS,Private_Demo
HGDP00586,509.0,LAZARIDIS,Private_Demo
HGDP00587,509.0,LAZARIDIS,Private_Demo
HGDP00588,509.0,LAZARIDIS,Private_Demo
HGDP00591,509.0,LAZARIDIS,Private_Demo
HGDP00594,509.0,LAZARIDIS,Private_Demo
HGDP00595,509.0,LAZARIDIS,Private_Demo
HGDP00597,509.0,LAZARIDIS,Private_Demo
HGDP00598,509.0,LAZARIDIS,Private_Demo
HGDP00599,509.0,LAZARIDIS,Private_Demo
HGDP00600,509.0,LAZARIDIS,Private_Demo
HGDP00601,509.0,LAZARIDIS,Private_Demo
HGDP00602,509.0,LAZARIDIS,Private_Demo
HGDP00604,509.0,LAZARIDIS,Private_Demo
HGDP00606,509.0,LAZARIDIS,Private_Demo
HGDP00607,512.0,LAZARIDIS,Private_Demo
HGDP00608,512.0,LAZARIDIS,Private_Demo
HGDP00609,511.0,LAZARIDIS,Private_Demo
HGDP00610,512.0,LAZARIDIS,Private_Demo
HGDP00611,511.0,LAZARIDIS,Private_Demo
HGDP00612,512.0,LAZARIDIS,Private_Demo
HGDP00613,511.0,LAZARIDIS,Private_Demo
HGDP00614,511.0,LAZARIDIS,Private_Demo
HGDP00615,511.0,LAZARIDIS,Private_Demo
HGDP00616,512.0,LAZARIDIS,Private_Demo
HGDP00618,512.0,LAZARIDIS,Private_Demo
HGDP00619,511.0,LAZARIDIS,Private_Demo
HGDP00620,511.0,LAZARIDIS,Private_Demo
HGDP00622,511.0,LAZARIDIS,Private_Demo
HGDP00623,512.0,LAZARIDIS,Private_Demo
HGDP00624,512.0,LAZARIDIS,Private_Demo
HGDP00625,511.0,LAZARIDIS,Private_Demo
HGDP00626,511.0,LAZARIDIS,Private_Demo
HGDP00628,511.0,LAZARIDIS,Private_Demo
HGDP00629,511.0,LAZARIDIS,Private_Demo
HGDP00630,512.0,LAZARIDIS,Private_Demo
HGDP00631,512.0,LAZARIDIS,Private_Demo
HGDP00632,511.0,LAZARIDIS,Private_Demo
HGDP00634,511.0,LAZARIDIS,Private_Demo
HGDP00635,511.0,LAZARIDIS,Private_Demo
HGDP00636,512.0,LAZARIDIS,Private_Demo
HGDP00637,511.0,LAZARIDIS,Private_Demo
HGDP00638,511.0,LAZARIDIS,Private_Demo
HGDP00639,511.0,LAZARIDIS,Private_Demo
HGDP00640,511.0,LAZARIDIS,Private_Demo
HGDP00641,512.0,LAZARIDIS,Private_Demo
HGDP00642,511.0,LAZARIDIS,Private_Demo
HGDP00643,512.0,LAZARIDIS,Private_Demo
HGDP00644,511.0,LAZARIDIS,Private_Demo
HGDP00645,511.0,LAZARIDIS,Private_Demo
HGDP00646,511.0,LAZARIDIS,Private_Demo
HGDP00647,511.0,LAZARIDIS,Private_Demo
HGDP00648,512.0,LAZARIDIS,Private_Demo
HGDP00649,512.0,LAZARIDIS,Private_Demo
HGDP00650,512.0,LAZARIDIS,Private_Demo
HGDP00651,512.0,LAZARIDIS,Private_Demo
HGDP00653,512.0,LAZARIDIS,Private_Demo
HGDP00654,511.0,LAZARIDIS,Private_Demo
HGDP00655,452.0,LAZARIDIS,Private_Demo
HGDP00656,452.0,LAZARIDIS,Private_Demo
HGDP00660,452.0,LAZARIDIS,Private_Demo
HGDP00661,452.0,LAZARIDIS,Private_Demo
HGDP00662,452.0,LAZARIDIS,Private_Demo
HGDP00663,452.0,LAZARIDIS,Private_Demo
HGDP00664,452.0,LAZARIDIS,Private_Demo
HGDP00666,517.0,LAZARIDIS,Private_Demo
HGDP00667,517.0,LAZARIDIS,Private_Demo
HGDP00668,517.0,LAZARIDIS,Private_Demo
HGDP00669,517.0,LAZARIDIS,Private_Demo
HGDP00670,517.0,LAZARIDIS,Private_Demo
HGDP00671,517.0,LAZARIDIS,Private_Demo
HGDP00672,517.0,LAZARIDIS,Private_Demo
HGDP00673,517.0,LAZARIDIS,Private_Demo
HGDP00674,517.0,LAZARIDIS,Private_Demo
HGDP00675,510.0,LAZARIDIS,Private_Demo
HGDP00676,510.0,LAZARIDIS,Private_Demo
HGDP00677,510.0,LAZARIDIS,Private_Demo
HGDP00679,510.0,LAZARIDIS,Private_Demo
HGDP00680,510.0,LAZARIDIS,Private_Demo
HGDP00683,510.0,LAZARIDIS,Private_Demo
HGDP00684,510.0,LAZARIDIS,Private_Demo
HGDP00685,510.0,LAZARIDIS,Private_Demo
HGDP00686,510.0,LAZARIDIS,Private_Demo
HGDP00687,510.0,LAZARIDIS,Private_Demo
HGDP00688,510.0,LAZARIDIS,Private_Demo
HGDP00689,510.0,LAZARIDIS,Private_Demo
HGDP00690,510.0,LAZARIDIS,Private_Demo
HGDP00691,510.0,LAZARIDIS,Private_Demo
HGDP00694,510.0,LAZARIDIS,Private_Demo
HGDP00696,510.0,LAZARIDIS,Private_Demo
HGDP00697,510.0,LAZARIDIS,Private_Demo
HGDP00698,510.0,LAZARIDIS,Private_Demo
HGDP00699,510.0,LAZARIDIS,Private_Demo
HGDP00700,510.0,LAZARIDIS,Private_Demo
HGDP00701,512.0,LAZARIDIS,Private_Demo
HGDP00702,388.0,LAZARIDIS,Private_Demo
HGDP00704,388.0,LAZARIDIS,Private_Demo
HGDP00706,388.0,LAZARIDIS,Private_Demo
HGDP00713,429.0,LAZARIDIS,Private_Demo
HGDP00714,429.0,LAZARIDIS,Private_Demo
HGDP00715,429.0,LAZARIDIS,Private_Demo
HGDP00716,429.0,LAZARIDIS,Private_Demo
HGDP00717,429.0,LAZARIDIS,Private_Demo
HGDP00719,429.0,LAZARIDIS,Private_Demo
HGDP00720,429.0,LAZARIDIS,Private_Demo
HGDP00721,429.0,LAZARIDIS,Private_Demo
HGDP00722,510.0,LAZARIDIS,Private_Demo
HGDP00724,510.0,LAZARIDIS,Private_Demo
